1208,6071,4
3752,6788,3
3056,16585,2
3820,19485,1
3555,14406,3
3215,11758,3
2837,11741,2
500,11318,4
933,14744,3
2113,14706,2
3451,22089,1
1882,11485,3
3771,20236,1
690,7833,2
593,9603,2
4312,12424,1
2733,12378,2
2273,21864,2
1706,9166,1
3819,19034,2
4606,8768,1
4618,6292,3
3187,8019,4
2569,22095,2
3976,20986,3
2249,16729,2
2695,16856,4
1149,7444,1
2647,6693,4
4211,12311,1
3476,9495,2
1292,13103,3
2709,20044,4
3939,10585,1
4593,7222,3
3758,20385,2
3343,13034,3
1680,7235,3
1177,14823,4
469,20598,4
4020,13369,3
3093,20854,3
721,19719,1
514,7829,3
376,6193,4
1919,21238,4
955,11503,1
1675,8000,3
2312,13563,4
1259,6517,2
278,8138,2
3316,6844,3
1416,7247,3
1921,17744,1
4867,19733,1
725,18935,1
4202,8491,3
736,13097,2
968,7898,2
2210,7528,2
948,14722,3
2004,18882,4
1626,18901,3
184,16384,3
731,13590,3
3057,19020,1
2170,21035,2
10,15754,4
783,20301,3
2499,13570,1
1351,12295,3
2956,9377,3
3458,8990,3
3074,13333,3
4120,17541,1
4160,21240,2
4404,16595,2
2965,5591,3
2445,18888,2
4665,7421,2
855,12592,3
3288,12895,4
4420,11251,4
945,15946,4
3090,17615,3
3889,18554,4
2636,19355,3
2922,15113,3
3514,19690,4
1377,14400,4
407,11119,3
1469,13596,3
117,9249,2
4433,10730,1
449,13415,4
3580,8392,4
1446,11678,1
1082,17821,3
4695,21432,4
4361,8663,4
4534,15121,3
398,9298,4
3345,14198,3
4000,9177,1
4853,6503,3
1131,13698,1
4349,16339,4
2808,17808,2
2840,5836,4
1349,15885,1
3530,5620,1
4806,21131,4
109,11917,1
3427,8194,3
4752,17788,2
668,12092,3
3160,19936,4
2212,17200,4
897,5792,2
721,12116,4
368,16839,3
176,22110,4
3117,21180,1
3417,21613,3
2762,11132,3
1787,8733,2
2036,8901,4
2069,16614,3
1914,16892,1
3956,12577,1
2572,19419,4
1107,7514,1
387,8913,4
4033,5876,2
2500,12989,4
1667,16007,2
1119,19617,1
3173,21848,1
2724,15280,3
527,10355,1
1060,15673,3
1078,9740,3
808,12427,4
1488,20783,3
3988,5723,4
2993,9164,4
296,13310,3
2335,17729,2
3272,17106,1
2454,13830,4
3415,13222,1
972,13299,2
3344,10925,4
2218,16685,3
3831,14169,2
2290,5578,2
3783,17559,3
4772,15656,3
1380,20330,3
2109,19828,1
1186,22072,1
2452,19030,3
2142,11745,2
4530,7069,4
3074,7302,1
4872,13309,1
3742,21095,1
2775,6134,3
3163,16147,1
3346,13413,4
1141,7345,3
176,11552,4
1755,11528,2
3354,8452,2
74,5498,2
3521,12551,3
1017,19849,2
4436,20504,2
3552,16502,2
1949,16149,1
1779,19130,4
2018,16417,4
4517,14534,1
841,9655,1
4976,10775,4
3707,7091,3
4443,19575,3
4457,13489,2
3899,8042,2
787,14736,2
4282,20479,3
3272,21122,4
3055,6102,4
4379,17569,2
1850,11190,2
84,16518,2
1507,15582,1
671,10300,1
4859,17079,1
4460,20007,3
2730,6247,2
1618,20319,1
3541,7305,3
1329,5593,4
2950,11874,4
2320,17124,2
3442,5894,3
55,15649,4
2587,13043,3
4642,7071,2
4765,8307,1
4582,17948,4
918,12935,4
4536,11834,3
3905,11476,2
461,21028,1
1000,13093,3
3010,21967,4
295,7899,3
1129,16227,1
4650,6964,4
3833,16345,1
4627,19578,1
295,12506,2
575,13708,2
4455,9092,3
812,7065,2
2093,10412,1
491,18209,4
4793,15772,2
625,8666,4
4173,10453,4
1464,14176,4
513,6286,4
4034,5848,2
1056,10599,4
229,6514,2
4967,8546,3
4768,6012,2
1372,11082,3
4732,18339,2
3158,8918,2
815,17655,3
2381,8252,1
1573,19532,2
1615,12931,1
3587,15291,2
1629,11448,3
752,14213,4
2541,13534,1
2461,8336,4
3384,10884,4
1013,16933,1
3646,11860,1
1080,19923,2
3512,12507,3
3938,6610,4
900,17947,4
3997,16826,3
800,12502,3
995,7689,3
3422,18595,2
3863,21260,3
4044,6513,1
970,17579,1
4831,15593,2
3288,20482,3
3161,20976,3
1918,20157,3
1703,8639,1
4597,18150,3
1819,14712,4
3269,7528,4
3404,17943,4
3030,11862,2
3570,21254,1
4674,8507,2
3657,8331,4
1213,8100,3
1018,20598,1
3443,19523,4
302,15645,3
4049,18875,1
4939,21018,3
2796,5988,3
1483,13744,4
4289,6230,1
983,8417,3
4991,19967,4
2755,8283,3
350,19723,4
546,20642,2
4061,6589,3
565,14769,1
873,8446,2
682,14027,1
4210,14693,1
3616,11274,2
877,11354,3
3716,14306,4
4604,12805,2
1191,19772,4
2056,5685,2
1013,18805,1
4381,7200,2
604,6468,4
2549,10625,3
1858,6066,1
3047,14674,4
2933,9264,4
3512,11765,2
4117,5501,2
4969,9111,3
2690,15695,1
2438,5651,4
660,18109,3
1124,7824,3
632,15240,4
1509,18921,4
4839,9328,3
1929,9261,1
3836,11834,2
4552,5796,1
4128,8327,2
1623,10818,2
225,12354,2
3155,21852,1
1737,20380,1
4770,13223,4
2617,12958,3
765,11138,4
3259,17904,3
4606,21439,1
3400,13802,4
1209,5627,1
3559,12013,3
4214,7277,2
3430,15413,3
4619,17567,4
2126,8047,3
3267,13993,1
652,16719,4
718,13636,4
1906,20268,4
3176,18193,3
482,9831,2
4860,6782,4
2157,21668,2
1317,5772,3
2278,8876,4
3114,7938,4
4591,8020,3
52,8760,4
2301,12818,3
3976,8833,2
3266,18061,3
4849,12450,1
3630,20295,4
720,11553,3
3852,9122,4
2934,21650,1
4877,18217,1
4568,6324,3
4914,9617,4
457,21723,2
1132,6672,3
3182,7977,1
4704,10729,3
4992,5995,2
477,14173,2
2041,11733,4
4781,7876,1
3238,6060,3
2138,17990,3
3714,14203,4
2263,20849,4
2793,19729,2
25,10664,3
149,19454,1
3437,18847,4
1489,18290,3
4852,18431,4
15,18658,4
4345,12120,3
3164,14748,3
2165,11610,1
3422,17407,2
752,21962,1
750,21409,3
2284,17359,3
1760,15044,4
3341,21632,2
3344,20653,1
3874,9173,1
4147,17268,1
791,15380,2
2842,8280,2
4174,19627,4
3342,18184,2
698,14325,1
2306,19113,1
734,16028,1
1850,13338,1
2301,11786,4
4459,7721,3
440,6665,2
744,12061,1
1790,19108,4
4125,19191,4
3049,17006,4
1434,16059,4
2422,19729,1
3302,16246,3
3037,10334,4
4165,20696,3
4770,20780,3
4074,12397,2
377,9866,3
4574,13575,2
4622,17792,2
4385,20945,1
2546,21271,4
3348,9503,1
1177,6183,3
488,16728,3
4439,8637,2
2167,9025,4
2300,8541,3
4540,8167,1
1165,8777,3
2130,17608,2
236,16842,3
4639,7332,2
3779,13431,2
1910,11593,2
1607,14665,3
4467,10886,1
1938,11722,4
1282,9557,4
1337,6072,2
4051,7224,1
39,7659,3
3655,21396,4
1860,19950,2
932,16292,4
1276,10220,2
2142,7776,1
552,18462,4
4994,6521,4
4172,16882,3
4773,7998,4
2342,11054,1
1730,13825,4
1368,12020,4
1149,7697,2
3047,10711,2
3796,17641,1
1053,16355,1
3412,15830,2
3447,5493,2
3227,6669,4
2722,7055,3
297,15751,4
1031,7753,1
1,20055,2
2952,13597,1
3075,8826,1
4092,14386,3
2654,8290,4
3737,14038,2
3744,6297,3
3563,16072,3
3608,6111,4
124,19367,4
1297,11186,2
3914,15759,2
4139,14080,3
1186,15603,2
2773,12073,2
682,18002,2
73,14218,4
399,20485,2
1044,7359,1
2687,18164,4
3716,19073,2
3121,11783,2
1445,16553,2
2612,6936,2
4464,9750,1
1066,10421,2
4052,6827,3
2180,12719,2
4857,20021,3
3499,17210,2
431,18535,3
4271,11584,1
3587,21320,3
611,20210,4
2473,11421,2
147,15400,1
3189,12877,3
371,7006,2
3206,19096,4
1410,12763,4
1365,17909,2
2218,19728,3
4728,19299,1
1229,9481,4
1765,18957,2
1144,17116,4
976,12296,2
2241,12615,1
4289,18641,4
3064,5666,3
1898,14584,4
601,6982,3
3024,13339,3
1221,6452,1
2755,12194,4
4403,15002,4
3754,13031,1
598,5775,1
755,6315,4
4078,14736,4
555,10559,4
344,19204,1
1255,13300,4
819,10133,1
2163,8932,3
632,10409,4
227,16040,2
292,21100,3
2585,14871,2
3250,20159,2
3045,14541,1
2547,15758,4
4795,21361,4
1942,10317,4
3249,20416,1
175,19235,3
2921,9052,2
1338,13157,1
1275,17711,3
4403,17360,2
3314,12667,2
2421,9417,1
4661,8167,4
2401,8972,4
756,18172,1
1211,20308,2
3658,11211,2
2603,19393,1
4269,11935,4
3052,8274,4
1284,17278,3
3947,20166,2
3236,14268,4
4637,16460,1
3958,15107,2
2749,6624,1
2684,6452,4
3982,16165,1
1700,16354,3
1354,9568,4
3733,7779,4
4093,16346,2
4034,8016,2
195,21327,3
2865,17969,3
1438,16226,1
4812,6459,4
1018,13515,2
3061,13832,2
2915,10388,2
4546,16420,2
4729,11160,4
3975,17717,2
513,17747,1
4235,7812,3
3129,21644,3
1246,14337,4
796,8750,3
779,17560,3
1102,15755,2
4255,15073,2
1102,12059,2
143,18002,3
1846,9599,4
634,21158,1
3967,14952,1
4393,12818,1
1898,9612,2
1210,6722,2
3800,20461,4
1167,19521,2
3212,11573,2
3747,17608,2
2347,12775,3
2247,12157,3
184,13889,1
768,15674,2
3322,17606,1
3544,13964,3
2066,13897,3
2940,13512,1
2295,18017,1
1485,9744,3
2162,19011,4
3231,6334,2
1373,5607,4
735,11046,4
3750,17355,4
1081,10218,3
1315,13440,3
2447,15223,1
1246,10400,3
3178,13454,1
531,12427,3
1602,21453,1
4122,20400,2
69,15106,2
1325,10605,3
2042,21189,3
540,16219,1
4037,8911,3
2404,14425,3
511,11826,2
4389,18153,3
79,5831,4
3214,8435,4
1416,19514,3
3711,11703,3
3277,8038,1
1901,15173,1
3912,9114,2
3686,17373,1
4028,19426,1
4374,11668,2
2485,7099,3
4742,19078,3
283,16689,1
2774,20463,3
3798,20002,2
4676,20432,4
1630,13386,4
4125,10466,3
268,11940,1
1884,7285,2
1726,8528,3
1227,6111,2
4886,17969,2
1496,20750,1
998,8817,4
4128,8621,1
1241,19737,3
4081,21400,2
1990,5485,1
4518,12911,2
4025,19997,4
1667,14500,3
448,17518,4
919,9880,3
2115,21827,4
4100,9636,2
4958,5940,4
519,5764,2
1296,8697,2
2175,11353,3
2807,20429,3
3829,15074,3
460,21724,4
1272,12084,2
2631,21984,1
4912,21597,4
2041,18945,1
4851,10961,2
225,9760,4
202,12802,1
759,7845,2
2260,13280,3
399,11310,1
4503,21913,2
4136,13863,1
1402,20106,4
990,15908,1
1682,6331,4
4195,21841,1
139,6571,3
1041,16810,3
1572,14614,3
2355,15547,3
4818,18356,3
1113,5481,4
238,21023,4
4944,9839,2
1267,10196,3
3929,17308,1
2179,7673,3
979,8814,1
4118,8056,1
3117,6140,4
747,6789,3
3915,7473,3
2981,14923,4
2052,17547,1
2884,9520,2
1082,10884,1
573,18654,2
4869,12308,1
140,18211,3
2633,15745,4
3767,8914,2
886,17185,1
2081,8670,4
2237,15053,2
2688,8769,1
279,18361,2
178,9370,3
1641,19719,3
2961,6174,2
85,15000,1
3615,21386,4
3039,9454,3
3488,19460,1
4503,8659,1
99,14559,3
2713,15997,4
698,9567,2
3592,12016,2
3275,6333,1
1648,17783,3
126,16895,1
2565,19666,3
713,16629,4
2635,13184,3
1133,14497,2
3074,5718,2
4376,21399,4
2098,7687,2
4882,19524,4
2166,19602,3
1286,11324,3
4549,18209,1
2540,19280,2
1587,6856,3
4064,17143,2
4707,19345,1
2000,7632,2
3997,17148,2
4253,13653,1
4401,6416,1
2675,12975,4
750,13603,2
3246,7422,4
897,10058,3
3853,19606,3
2532,17090,2
700,21666,3
1315,6467,4
4875,5611,4
1996,20298,3
4128,18554,1
95,18692,2
2576,6232,3
3853,12733,1
2139,10668,4
32,6886,4
4192,13399,2
2333,19968,1
1959,14602,1
3735,17710,1
3528,8506,1
4508,14884,1
2890,8617,4
3012,9797,4
2213,13580,1
776,14426,2
4636,21255,3
4970,7711,4
2075,11750,1
2173,18495,4
2264,7147,2
242,13775,2
4794,15613,2
837,17247,3
212,16548,3
2091,20171,1
1007,18313,1
810,6945,1
3622,21894,2
2098,6436,3
3775,10841,4
1781,19673,3
1554,8992,3
2315,13468,1
4133,9008,3
1413,21388,4
754,15563,1
870,6221,3
668,10421,3
4972,20496,4
3520,19156,4
389,17238,3
4436,13709,4
3628,15937,3
2276,15274,2
1611,10546,2
1132,10303,2
2201,17311,4
3254,7098,3
391,11203,2
1091,7463,3
1946,7897,4
833,17400,2
4508,6687,1
3271,19445,3
3737,18041,2
3025,6764,1
6,16336,2
662,12890,4
3416,20738,3
1673,19474,4
4291,12338,3
521,14151,4
3761,15834,2
3760,9248,2
3837,21345,2
2009,22045,2
4911,8150,2
2263,12061,1
3426,20541,2
3336,18935,1
324,19671,3
154,11415,2
1630,14078,3
3065,13179,2
3684,17989,4
3604,14345,2
3810,20245,2
2913,19761,3
1374,19428,3
915,20172,1
4676,10811,4
4531,17218,3
256,21770,2
2208,15891,2
4501,17118,3
629,17567,2
699,20723,2
308,16004,3
4739,15240,1
4624,16217,4
3999,21077,4
178,7242,1
1073,11076,4
705,19890,3
931,9204,3
62,7768,4
4543,18835,1
4119,12535,4
1031,10310,1
3691,11012,3
4137,21284,2
2410,10187,1
3344,20422,3
1340,16550,2
2704,11023,2
4129,13677,1
3360,20654,3
4283,7749,4
719,12033,1
171,12826,3
2718,8499,3
785,5640,1
595,11983,2
878,11755,2
2981,21380,1
2699,16774,1
4027,19552,1
3486,7320,3
2176,18022,3
3567,8036,1
106,12334,4
3946,16344,1
4200,9468,3
3111,7466,3
891,7909,3
626,13583,3
2347,17819,1
1230,15542,4
2902,18617,1
1401,11685,4
351,8079,4
1756,12865,2
935,17227,3
1129,21665,2
2481,11944,1
3970,6303,1
390,17314,3
997,13357,1
4559,17444,1
264,13522,1
938,16140,4
573,11871,3
4434,17043,3
2870,17893,1
3312,19907,2
3874,20512,3
2754,8811,4
2183,10333,4
3560,15108,4
2830,14622,2
2000,21361,4
1326,11079,1
820,8163,4
3483,13016,1
984,21990,4
124,17645,2
3963,17690,3
4316,19905,3
3579,20120,3
2938,9838,2
1066,9469,2
3721,19017,3
1166,17542,1
2476,16935,4
4639,12422,4
383,22026,2
2936,6077,2
708,21599,3
2583,10542,3
1278,16953,2
4559,8843,1
1343,15137,1
4342,6371,1
1567,17023,1
1320,8483,4
3353,9070,2
4495,6610,1
3967,17534,3
290,7203,3
1769,10216,4
2460,21414,1
4290,6222,2
4389,16669,1
354,7995,2
4350,15204,1
4584,8396,3
4556,14113,4
2471,15078,4
2706,9265,3
4114,9232,4
4405,18210,3
986,8994,1
4547,16957,3
327,14392,1
886,19716,3
1734,21729,4
857,19232,1
1217,11240,1
4555,21209,4
4247,14936,1
4126,13005,1
3730,15789,2
2893,12939,4
3242,11760,1
1104,6424,2
3892,8759,3
549,11801,3
292,19234,3
3415,20021,3
3474,14540,4
2984,15030,2
2071,10484,3
2003,7496,1
4477,15270,2
2485,18223,3
3924,21047,4
3457,8341,4
896,15181,3
2069,15939,4
4409,14330,1
2528,9902,3
3524,13735,3
3015,16112,1
4812,7430,4
4028,17710,2
27,17114,3
2808,21859,3
264,12974,3
3173,10836,3
11,21834,3
4328,8131,3
340,13404,3
984,10877,1
844,11744,2
2328,19248,3
2630,16296,4
4004,10930,4
2197,13101,3
2095,17073,2
2067,6224,3
338,9709,2
2716,8263,4
1080,5706,3
4111,5885,3
4142,11091,3
502,7251,3
452,16764,1
2766,8169,1
2182,13826,2
4896,14116,4
865,14032,1
3689,14359,4
2363,15450,3
1329,16937,2
1018,20723,4
2585,15839,4
703,15127,3
4606,10645,4
3248,8585,3
1450,18914,1
2035,7984,4
1758,16536,3
110,15332,1
3943,13281,3
4404,11045,2
427,19370,4
3026,16778,1
4058,11461,3
4020,7534,1
1701,13776,3
639,11021,1
646,5751,1
2812,13636,3
2883,10934,4
3293,5482,2
391,9096,3
2841,10949,1
50,7755,2
1021,14102,2
2066,21526,1
280,10954,2
3207,15464,2
3038,6651,1
2650,17227,3
4586,10627,3
2250,5788,3
3348,17585,4
929,7050,2
3513,18746,4
3520,14203,2
2167,15018,4
1107,6540,2
1986,17205,4
1080,14525,3
419,8920,2
3855,16313,3
2813,13335,1
4630,9747,1
436,20934,4
1074,20782,2
2601,20866,3
3235,15400,2
29,14134,4
3938,17825,2
3665,18288,1
450,6887,3
3827,9768,1
3165,5689,2
4994,13988,2
3077,20730,1
202,15515,2
4903,16005,3
1104,17814,2
3887,9655,1
3765,17512,1
3264,9703,3
2739,5705,1
1031,21966,2
512,21188,1
4225,7546,3
4734,10035,1
3364,19332,1
1628,9377,1
4339,10192,4
1138,10856,2
4507,15107,2
2841,21372,3
1667,6173,4
1056,6142,1
152,17530,2
655,14812,1
1857,15337,4
1081,15052,4
3388,20395,3
3381,20175,4
742,18139,2
3075,14069,3
2874,12005,4
4460,16489,1
2216,16065,1
2086,7396,1
4169,13579,2
1200,17200,3
3332,9614,4
4524,9292,1
2169,12508,2
1105,7731,2
1764,17355,3
3349,13640,1
1873,9838,3
1791,8951,1
702,5795,1
3976,17342,4
1706,9942,1
3083,17578,2
3671,11258,2
216,18745,1
250,12524,1
2746,14360,4
3531,18240,3
3805,13696,2
2217,20728,4
380,13350,3
2102,8809,2
2298,21009,1
1419,20617,2
2704,21972,1
4659,11227,2
307,17877,4
3287,14087,2
4020,16528,2
650,17239,2
2743,17149,1
592,9011,2
5000,18871,4
1659,16058,4
1836,13215,4
1498,17268,1
3626,21088,1
618,17265,3
3314,13672,1
243,20098,4
1614,9903,3
1187,16353,1
2935,15299,3
3847,6464,3
1260,18455,4
506,5843,1
435,16501,3
1456,18265,3
3209,18324,2
4109,10373,2
334,7283,3
4196,5483,4
1877,21911,4
4464,20921,1
300,16863,2
3415,21935,2
2231,15769,1
2136,9544,4
4473,11308,4
896,5868,3
1715,17506,2
1775,13860,3
437,6138,1
1268,17948,4
1574,11631,4
361,19471,3
4110,19286,1
2918,9395,1
4189,20012,3
3623,18869,4
1565,10562,4
933,15674,3
3437,17025,4
4728,12407,1
751,12796,4
1599,12047,4
1025,11079,4
780,19952,2
4234,5985,2
3896,7627,4
2075,16258,3
4610,18836,2
1541,10102,2
1231,10412,1
4713,7936,4
2922,12449,4
3228,13421,3
4629,13809,2
952,19836,2
2409,18231,1
2863,21540,4
1252,17274,4
1370,18415,3
2784,17776,3
1580,7317,4
1682,14564,4
148,9261,2
2259,10828,3
669,16105,1
1505,18946,2
1308,7416,1
592,8320,3
967,15263,1
413,8651,2
4262,9850,3
4945,20019,3
2994,18460,2
1898,14268,3
2692,12587,2
1069,17495,3
2447,7072,1
758,20181,2
4237,12136,4
2357,20889,2
2157,18864,4
3235,14047,2
726,19911,1
4092,13925,1
1505,8057,4
3739,7814,1
1539,18902,1
165,5755,4
602,8404,1
1951,9845,4
2802,11682,2
2128,21763,1
3278,16306,2
929,7881,4
1905,15501,2
4196,11915,4
4505,17192,2
1612,12588,4
3376,14328,4
2460,8622,3
715,7077,2
2974,17159,3
4364,6533,3
544,7405,4
2636,18796,2
1701,7188,4
1532,19921,1
4275,16245,1
2314,19810,2
1912,20753,4
1079,21288,1
4887,5661,3
563,5669,4
3946,19123,2
491,8618,4
2854,6637,2
984,15290,2
3532,14209,3
1913,15940,4
3891,10028,2
2839,19827,4
472,12675,2
1646,20643,2
1540,12691,3
2645,8323,3
3417,15096,1
2838,8214,3
3779,19787,4
3503,16822,2
704,20481,1
2384,7831,1
1163,7682,3
437,7465,4
2258,10311,1
1798,14103,1
4862,15448,2
2037,7428,4
2556,13659,2
637,16106,3
3272,6457,3
3885,8059,3
21,14225,4
233,19814,3
651,8350,2
3528,12829,2
70,19267,3
4843,19418,4
4836,20238,2
778,7604,2
205,15388,4
1847,15217,3
466,15262,1
2988,12517,3
697,17174,3
4427,17599,1
1079,17983,4
1943,6763,1
3391,18074,1
1937,21723,2
2976,18658,1
3632,20938,4
1221,6273,2
2583,9564,3
3878,6397,2
3457,22109,1
2256,20615,3
4914,19323,2
813,11628,2
1128,6244,1
806,8831,3
399,16544,1
4633,13357,2
3199,6717,3
4511,5759,2
4995,7670,1
1595,10216,4
1943,21110,3
924,19892,1
3392,21488,2
2967,9329,3
437,7431,2
3117,9294,3
3565,16879,4
1803,18348,3
3390,19039,2
1201,19497,2
749,17573,4
229,7763,3
3432,10723,3
1736,19391,3
2883,16535,4
66,8492,4
4394,11764,4
2973,6737,4
3691,16508,4
618,8469,4
478,9347,3
990,5983,1
296,15611,1
3430,10629,2
3303,15322,3
4805,21139,4
3524,13345,2
951,21823,3
163,22009,2
831,21024,2
1513,20085,1
4071,21469,3
3246,21737,1
2410,12717,1
881,11923,3
2766,16913,4
664,15711,4
1164,6179,2
1955,12557,3
1212,18188,4
4118,6865,2
4272,10034,3
3198,13748,4
2170,17410,2
4715,10648,4
360,14299,4
1677,13710,1
1513,21805,3
3231,5952,1
2934,13929,1
4756,11107,3
504,9462,2
346,21449,4
4902,15514,2
4201,15728,3
1254,9964,3
